"-------------------------------------------------------------------------------------------"
" Monthly atmospheric CO2 concentrations (ppm) derived from flask air samples               "
" Mauna Loa Observatory, Hawaii: Latitude 19.5N Longitude 155.6W Elevation 3397m            "
"                                                                                           "
" Source: R. F. Keeling, S. C. Piper, A. F. Bollenbacher and S. J. Walker                   "
" Scripps CO2 Program ( http://scrippsco2.ucsd.edu )                                        "
" Scripps Institution of Oceanography (SIO)                                                 "
" University of California                                                                  "
" La Jolla, California USA 92093-0244                                                       "
"                                                                                           "
" Status of data and correspondence:                                                        "
"                                                                                           "
" These data are subject to revision based on recalibration of standard gases. Questions    "
" about the data should be directed to Dr. Ralph Keeling (rkeeling@ucsd.edu) and            "
" and Dr. Stephen Piper (scpiper@popmail.ucsd.edu), Scripps CO2 Program.                    "
"                                                                                           "
" Flask data in this file through 05-Sep-2017 last updated 29-Sep-2017                      "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" Please cite as:                                                                           "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Exchanges of atmospheric CO2 and 13CO2 with the terrestrial biosphere and   "
" oceans from 1978 to 2000.  I. Global aspects, SIO Reference Series, No. 01-06, Scripps    "
" Institution of Oceanography, San Diego, 88 pages, 2001.                                   "
"                                                                                           "
" If it is necessary to cite a peer-reviewed article, please cite as:                       "
"                                                                                           "
" C. D. Keeling, S. C. Piper, R. B. Bacastow, M. Wahlen, T. P. Whorf, M. Heimann, and       "
" H. A. Meijer, Atmospheric CO2 and 13CO2 exchange with the terrestrial biosphere and       "
" oceans from 1978 to 2000: observations and carbon cycle implications, pages 83-113,       "
" in "A History of Atmospheric CO2 and its effects on Plants, Animals, and Ecosystems",     "
" editors, Ehleringer, J.R., T. E. Cerling, M. D. Dearing, Springer Verlag,                 "
" New York, 2005.                                                                           "
"                                                                                           "
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats. Column 5 below gives monthly CO2 concentrations in micro-mol CO2 per mole (ppm)  "
" reported on the 2008A SIO manometric mole fraction scale.  This is the standard           "
" version of the data most often sought.  The monthly values have been adjusted             "
" to 24:00 hours on the 15th of each month.  Column 6 gives the same data after a seasonal  "
" adjustment to remove the quasi-regular seasonal cycle.  The adjustment involves           "
" subtracting from the data a 4-harmonic fit with a linear gain factor.  Column 7 is a      "
" smoothed version of the data generated from a stiff cubic spline function plus 4-harmonic "
" functions with linear gain.  Column 8 is the same smoothed version with the seasonal      "
" cycle removed.  Column 9 is identical to Column 5 except that the missing values from     "
" Column 5 have been filled with values from Column 7.  Column 10 is identical to Column 6  "
" except missing values have been filled with values from Column 8.  Missing values are     "
" denoted by -99.99                                                                         "
"                                                                                           "
" CO2 concentrations are measured on the '08A' calibration scale                            "
2001, 04,   36996, 2001.2877,   373.35,   370.52,     373.80,   370.95,     373.35,   370.52
2001, 05,   37026, 2001.3699,   374.34,   370.98,     374.41,   371.05,     374.34,   370.98
2001, 06,   37057, 2001.4548,   373.67,   371.21,     373.59,   371.16,     373.67,   371.21
2001, 07,   37087, 2001.5370,   371.49,   370.89,     371.83,   371.26,     371.49,   370.89
2001, 08,   37118, 2001.6219,   369.58,   371.37,     369.55,   371.37,     369.58,   371.37
2001, 09,   37149, 2001.7068,   368.04,   371.58,     367.92,   371.49,     368.04,   371.58
2001, 10,   37179, 2001.7890,   368.25,   371.70,     368.17,   371.60,     368.25,   371.70
2001, 11,   37210, 2001.8740,   369.90,   371.95,     369.70,   371.72,     369.90,   371.95
2001, 12,   37240, 2001.9562,   371.36,   372.11,     371.10,   371.84,     371.36,   372.11
2002, 01,   37271, 2002.0411,   372.01,   371.91,     372.08,   371.97,     372.01,   371.91
2002, 02,   37302, 2002.1260,   372.62,   371.87,     372.87,   372.11,     372.62,   371.87
2002, 03,   37330, 2002.2027,   373.88,   372.30,     373.86,   372.26,     373.88,   372.30
2002, 04,   37361, 2002.2877,   374.59,   371.74,     375.30,   372.44,     374.59,   371.74
2002, 05,   37391, 2002.3699,   375.46,   372.09,     376.00,   372.64,     375.46,   372.09
2002, 06,   37422, 2002.4548,   375.81,   373.34,     375.30,   372.86,     375.81,   373.34
2002, 07,   37452, 2002.5370,   373.91,   373.30,     373.66,   373.09,     373.91,   373.30
2002, 08,   37483, 2002.6219,   371.30,   373.10,     371.50,   373.34,     371.30,   373.10
2002, 09,   37514, 2002.7068,   369.70,   373.26,     370.02,   373.60,     369.70,   373.26
2002, 10,   37544, 2002.7890,   370.41,   373.87,     370.41,   373.85,     370.41,   373.87
2002, 11,   37575, 2002.8740,   372.33,   374.38,     372.09,   374.12,     372.33,   374.38
2002, 12,   37605, 2002.9562,   373.87,   374.63,     373.62,   374.37,     373.87,   374.63
2003, 01,   37636, 2003.0411,   374.67,   374.56,     374.73,   374.62,     374.67,   374.56
2003, 02,   37667, 2003.1260,   375.56,   374.82,     375.62,   374.87,     375.56,   374.82
2003, 03,   37695, 2003.2027,   376.81,   375.23,     376.68,   375.08,     376.81,   375.23
2003, 04,   37726, 2003.2877,   378.01,   375.16,     378.18,   375.31,     378.01,   375.16
2003, 05,   37756, 2003.3699,   378.82,   375.44,     378.89,   375.52,     378.82,   375.44
2003, 06,   37787, 2003.4548,   378.57,   376.10,     378.17,   375.72,     378.57,   376.10
2003, 07,   37817, 2003.5370,   376.09,   375.48,     376.47,   375.90,     376.09,   375.48
2003, 08,   37848, 2003.6219,   374.73,   376.53,     374.24,   376.08,     374.73,   376.53
2003, 09,   37879, 2003.7068,   372.60,   376.17,     372.66,   376.24,     372.60,   376.17
2003, 10,   37909, 2003.7890,   372.87,   376.34,     372.93,   376.39,     372.87,   376.34
2003, 11,   37940, 2003.8740,   375.02,   377.08,     374.49,   376.52,     375.02,   377.08
2003, 12,   37970, 2003.9562,   375.59,   376.35,     375.90,   376.65,     375.59,   376.35
2004, 01,   38001, 2004.0410,   376.41,   376.31,     376.88,   376.77,     376.41,   376.31
2004, 02,   38032, 2004.1257,   377.39,   376.64,     377.65,   376.89,     377.39,   376.64
2004, 03,   38061, 2004.2049,   379.04,   377.42,     378.64,   377.00,     379.04,   377.42
2004, 04,   38092, 2004.2896,   380.50,   377.61,     380.02,   377.12,     380.50,   377.61
2004, 05,   38122, 2004.3716,   380.43,   377.04,     380.61,   377.23,     380.43,   377.04
2004, 06,   38153, 2004.4563,   379.63,   377.18,     379.78,   377.35,     379.63,   377.18
2004, 07,   38183, 2004.5383,   377.50,   376.93,     378.01,   377.47,     377.50,   376.93
2004, 08,   38214, 2004.6230,   375.69,   377.52,     375.74,   377.61,     375.69,   377.52
2004, 09,   38245, 2004.7077,   374.02,   377.61,     374.16,   377.77,     374.02,   377.61
2004, 10,   38275, 2004.7896,   374.32,   377.80,     374.47,   377.93,     374.32,   377.80
2004, 11,   38306, 2004.8743,   376.09,   378.14,     376.08,   378.12,     376.09,   378.14
2004, 12,   38336, 2004.9563,   377.44,   378.20,     377.56,   378.31,     377.44,   378.20
2005, 01,   38367, 2005.0411,   378.48,   378.38,     378.63,   378.51,     378.48,   378.38
2005, 02,   38398, 2005.1260,   379.95,   379.20,     379.49,   378.72,     379.95,   379.20
2005, 03,   38426, 2005.2027,   380.61,   379.01,     380.53,   378.92,     380.61,   379.01
2005, 04,   38457, 2005.2877,   382.00,   379.13,     382.02,   379.14,     382.00,   379.13
2005, 05,   38487, 2005.3699,   382.26,   378.86,     382.74,   379.35,     382.26,   378.86
2005, 06,   38518, 2005.4548,   381.96,   379.47,     382.03,   379.56,     381.96,   379.47
2005, 07,   38548, 2005.5370,   380.99,   380.38,     380.34,   379.77,     380.99,   380.38
2005, 08,   38579, 2005.6219,   378.42,   380.24,     378.12,   379.97,     378.42,   380.24
2005, 09,   38610, 2005.7068,   376.33,   379.92,     376.56,   380.17,     376.33,   379.92
2005, 10,   38640, 2005.7890,   377.00,   380.49,     376.87,   380.35,     377.00,   380.49
2005, 11,   38671, 2005.8740,   378.18,   380.25,     378.48,   380.53,     378.18,   380.25
2005, 12,   38701, 2005.9562,   379.92,   380.68,     379.96,   380.71,     379.92,   380.68
2006, 01,   38732, 2006.0411,   380.96,   380.86,     381.00,   380.88,     380.96,   380.86
2006, 02,   38763, 2006.1260,   381.99,   381.23,     381.82,   381.06,     381.99,   381.23
2006, 03,   38791, 2006.2027,   382.36,   380.76,     382.83,   381.21,     382.36,   380.76
2006, 04,   38822, 2006.2877,   384.76,   381.88,     384.28,   381.38,     384.76,   381.88
2006, 05,   38852, 2006.3699,   385.36,   381.95,     384.94,   381.53,     385.36,   381.95
2006, 06,   38883, 2006.4548,   383.91,   381.42,     384.16,   381.69,     383.91,   381.42
2006, 07,   38913, 2006.5370,   382.36,   381.75,     382.41,   381.83,     382.36,   381.75
2006, 08,   38944, 2006.6219,   380.02,   381.84,     380.13,   381.98,     380.02,   381.84
2006, 09,   38975, 2006.7068,   378.44,   382.05,     378.51,   382.13,     378.44,   382.05
2006, 10,   39005, 2006.7890,   379.05,   382.55,     378.79,   382.28,     379.05,   382.55
2006, 11,   39036, 2006.8740,   380.09,   382.17,     380.38,   382.43,     380.09,   382.17
2006, 12,   39066, 2006.9562,   381.38,   382.15,     381.83,   382.58,     381.38,   382.15
2007, 01,   39097, 2007.0411,   382.95,   382.85,     382.85,   382.74,     382.95,   382.85
2007, 02,   39128, 2007.1260,   384.19,   383.43,     383.66,   382.90,     384.19,   383.43
2007, 03,   39156, 2007.2027,   384.36,   382.76,     384.66,   383.04,     384.36,   382.76
2007, 04,   39187, 2007.2877,   386.47,   383.58,     386.10,   383.20,     386.47,   383.58
2007, 05,   39217, 2007.3699,   386.48,   383.05,     386.77,   383.35,     386.48,   383.05
2007, 06,   39248, 2007.4548,   385.97,   383.46,     385.99,   383.51,     385.97,   383.46
2007, 07,   39278, 2007.5370,   384.62,   384.01,     384.24,   383.66,     384.62,   384.01
2007, 08,   39309, 2007.6219,   381.66,   383.48,     381.96,   383.82,     381.66,   383.48
2007, 09,   39340, 2007.7068,   380.24,   383.85,     380.36,   383.99,     380.24,   383.85
2007, 10,   39370, 2007.7890,   380.79,   384.30,     380.65,   384.15,     380.79,   384.30
2007, 11,   39401, 2007.8740,   382.36,   384.45,     382.26,   384.32,     382.36,   384.45
2007, 12,   39431, 2007.9562,   383.81,   384.58,     383.72,   384.47,     383.81,   384.58
2008, 01,   39462, 2008.0410,   385.47,   385.36,     384.74,   384.63,     385.47,   385.36
2008, 02,   39493, 2008.1257,   385.24,   384.49,     385.55,   384.78,     385.24,   384.49
2008, 03,   39522, 2008.2049,   385.84,   384.20,     386.58,   384.92,     385.84,   384.20
2008, 04,   39553, 2008.2896,   387.35,   384.43,     388.02,   385.08,     387.35,   384.43
2008, 05,   39583, 2008.3716,   388.63,   385.20,     388.67,   385.24,     388.63,   385.20
2008, 06,   39614, 2008.4563,   388.12,   385.64,     387.87,   385.41,     388.12,   385.64
2008, 07,   39644, 2008.5383,   386.53,   385.95,     386.11,   385.57,     386.53,   385.95
2008, 08,   39675, 2008.6230,   383.77,   385.63,     383.83,   385.73,     383.77,   385.63
2008, 09,   39706, 2008.7077,   382.78,   386.41,     382.23,   385.87,     382.78,   386.41
2008, 10,   39736, 2008.7896,   382.48,   386.00,     382.51,   386.01,     382.48,   386.00
2008, 11,   39767, 2008.8743,   383.98,   386.06,     384.08,   386.14,     383.98,   386.06
2008, 12,   39797, 2008.9563,   385.36,   386.13,     385.51,   386.27,     385.36,   386.13
2009, 01,   39828, 2009.0411,   386.87,   386.76,     386.51,   386.39,     386.87,   386.76
2009, 02,   39859, 2009.1260,   387.19,   386.43,     387.29,   386.52,     387.19,   386.43
2009, 03,   39887, 2009.2027,   388.26,   386.65,     388.27,   386.64,     388.26,   386.65
2009, 04,   39918, 2009.2877,   389.39,   386.48,     389.70,   386.78,     389.39,   386.48
2009, 05,   39948, 2009.3699,   390.10,   386.66,     390.36,   386.92,     390.10,   386.66
2009, 06,   39979, 2009.4548,   389.54,   387.02,     389.58,   387.08,     389.54,   387.02
2009, 07,   40009, 2009.5370,   387.72,   387.11,     387.83,   387.25,     387.72,   387.11
2009, 08,   40040, 2009.6219,   385.73,   387.56,     385.56,   387.44,     385.73,   387.56
2009, 09,   40071, 2009.7068,   384.26,   387.89,     383.98,   387.63,     384.26,   387.89
2009, 10,   40101, 2009.7890,   384.29,   387.83,     384.31,   387.82,     384.29,   387.83
2009, 11,   40132, 2009.8740,   385.85,   387.95,     385.96,   388.03,     385.85,   387.95
2009, 12,   40162, 2009.9562,   387.30,   388.07,     387.48,   388.24,     387.30,   388.07
2010, 01,   40193, 2010.0411,   387.97,   387.86,     388.58,   388.46,     387.97,   387.86
2010, 02,   40224, 2010.1260,   389.39,   388.63,     389.46,   388.68,     389.39,   388.63
2010, 03,   40252, 2010.2027,   390.58,   388.96,     390.52,   388.89,     390.58,   388.96
2010, 04,   40283, 2010.2877,   392.63,   389.72,     392.04,   389.10,     392.63,   389.72
2010, 05,   40313, 2010.3699,   392.98,   389.52,     392.76,   389.31,     392.98,   389.52
2010, 06,   40344, 2010.4548,   392.29,   389.76,     392.00,   389.50,     392.29,   389.76
2010, 07,   40374, 2010.5370,   390.08,   389.47,     390.26,   389.68,     390.08,   389.47
2010, 08,   40405, 2010.6219,   387.78,   389.62,     387.98,   389.86,     387.78,   389.62
2010, 09,   40436, 2010.7068,   386.23,   389.87,     386.37,   390.03,     386.23,   389.87
2010, 10,   40466, 2010.7890,   387.03,   390.57,     386.66,   390.19,     387.03,   390.57
2010, 11,   40497, 2010.8740,   388.50,   390.60,     388.26,   390.34,     388.50,   390.60
2010, 12,   40527, 2010.9562,   389.62,   390.40,     389.72,   390.48,     389.62,   390.40
2011, 01,   40558, 2011.0411,   391.19,   391.08,     390.74,   390.62,     391.19,   391.08
2011, 02,   40589, 2011.1260,   391.52,   390.76,     391.54,   390.76,     391.52,   390.76
2011, 03,   40617, 2011.2027,   392.09,   390.47,     392.54,   390.90,     392.09,   390.47
2011, 04,   40648, 2011.2877,   393.54,   390.61,     393.99,   391.05,     393.54,   390.61
2011, 05,   40678, 2011.3699,   394.54,   391.08,     394.68,   391.22,     394.54,   391.08
2011, 06,   40709, 2011.4548,   393.40,   390.87,     393.90,   391.39,     393.40,   390.87
2011, 07,   40739, 2011.5370,   392.45,   391.83,     392.16,   391.58,     392.45,   391.83
2011, 08,   40770, 2011.6219,   390.08,   391.93,     389.88,   391.76,     390.08,   391.93
2011, 09,   40801, 2011.7068,   388.44,   392.10,     388.28,   391.95,     388.44,   392.10
2011, 10,   40831, 2011.7890,   389.05,   392.61,     388.59,   392.13,     389.05,   392.61
2011, 11,   40862, 2011.8740,   390.31,   392.42,     390.23,   392.31,     390.31,   392.42
2011, 12,   40892, 2011.9562,   391.78,   392.56,     391.71,   392.48,     391.78,   392.56
2012, 01,   40923, 2012.0410,   392.90,   392.80,     392.77,   392.65,     392.90,   392.80
2012, 02,   40954, 2012.1257,   393.22,   392.46,     393.61,   392.83,     393.22,   392.46
2012, 03,   40983, 2012.2049,   394.21,   392.55,     394.69,   393.01,     394.21,   392.55
2012, 04,   41014, 2012.2896,   396.23,   393.27,     396.18,   393.21,     396.23,   393.27
2012, 05,   41044, 2012.3716,   396.94,   393.46,     396.88,   393.41,     396.94,   393.46
2012, 06,   41075, 2012.4563,   395.92,   393.41,     396.13,   393.64,     395.92,   393.41
2012, 07,   41105, 2012.5383,   394.32,   393.73,     394.42,   393.87,     394.32,   393.73
2012, 08,   41136, 2012.6230,   391.88,   393.76,     392.20,   394.12,     391.88,   393.76
2012, 09,   41167, 2012.7077,   391.00,   394.68,     390.69,   394.38,     391.00,   394.68
2012, 10,   41197, 2012.7896,   390.92,   394.48,     391.10,   394.64,     390.92,   394.48
2012, 11,   41228, 2012.8743,   393.25,   395.36,     392.82,   394.91,     393.25,   395.36
2012, 12,   41258, 2012.9563,   394.48,   395.26,     394.40,   395.17,     394.48,   395.26
2013, 01,   41289, 2013.0411,   395.61,   395.50,     395.54,   395.42,     395.61,   395.50
2013, 02,   41320, 2013.1260,   396.71,   395.94,     396.45,   395.67,     396.71,   395.94
2013, 03,   41348, 2013.2027,   397.85,   396.21,     397.54,   395.89,     397.85,   396.21
2013, 04,   41379, 2013.2877,   398.72,   395.78,     399.08,   396.12,     398.72,   395.78
2013, 05,   41409, 2013.3699,   400.04,   396.56,     399.82,   396.34,     400.04,   396.56
2013, 06,   41440, 2013.4548,   398.71,   396.16,     399.08,   396.56,     398.71,   396.16
2013, 07,   41470, 2013.5370,   397.61,   396.99,     397.35,   396.77,     397.61,   396.99
2013, 08,   41501, 2013.6219,   394.58,   396.44,     395.08,   396.98,     394.58,   396.44
2013, 09,   41532, 2013.7068,   393.50,   397.18,     393.49,   397.18,     393.50,   397.18
2013, 10,   41562, 2013.7890,   394.00,   397.58,     393.82,   397.38,     394.00,   397.58
2013, 11,   41593, 2013.8740,   395.63,   397.75,     395.48,   397.57,     395.63,   397.75
2013, 12,   41623, 2013.9562,   396.74,   397.52,     396.99,   397.75,     396.74,   397.52
2014, 01,   41654, 2014.0411,   398.02,   397.91,     398.06,   397.94,     398.02,   397.91
2014, 02,   41685, 2014.1260,   398.21,   397.44,     398.90,   398.12,     398.21,   397.44
2014, 03,   41713, 2014.2027,   400.12,   398.48,     399.94,   398.28,     400.12,   398.48
2014, 04,   41744, 2014.2877,   401.79,   398.84,     401.42,   398.45,     401.79,   398.84
2014, 05,   41774, 2014.3699,   402.45,   398.95,     402.10,   398.61,     402.45,   398.95
2014, 06,   41805, 2014.4548,   401.75,   399.19,     401.29,   398.76,     401.75,   399.19
2014, 07,   41835, 2014.5370,   399.07,   398.44,     399.49,   398.90,     399.07,   398.44
2014, 08,   41866, 2014.6219,   396.77,   398.63,     397.15,   399.06,     396.77,   398.63
2014, 09,   41897, 2014.7068,   395.50,   399.19,     395.51,   399.21,     395.50,   399.19
2014, 10,   41927, 2014.7890,   395.58,   399.17,     395.80,   399.37,     395.58,   399.17
2014, 11,   41958, 2014.8740,   397.42,   399.55,     397.43,   399.54,     397.42,   399.55
2014, 12,   41988, 2014.9562,   399.37,   400.16,     398.93,   399.70,     399.37,   400.16
2015, 01,   42019, 2015.0411,   400.13,   400.03,     399.99,   399.87,     400.13,   400.03
2015, 02,   42050, 2015.1260,   400.62,   399.85,     400.83,   400.05,     400.62,   399.85
2015, 03,   42078, 2015.2027,   401.53,   399.88,     401.87,   400.21,     401.53,   399.88
2015, 04,   42109, 2015.2877,   403.85,   400.89,     403.38,   400.40,     403.85,   400.89
2015, 05,   42139, 2015.3699,   404.09,   400.58,     404.10,   400.60,     404.09,   400.58
2015, 06,   42170, 2015.4548,   403.04,   400.47,     403.35,   400.81,     403.04,   400.47
2015, 07,   42200, 2015.5370,   401.29,   400.67,     401.63,   401.04,     401.29,   400.67
2015, 08,   42231, 2015.6219,   399.17,   401.04,     399.38,   401.29,     399.17,   401.04
2015, 09,   42262, 2015.7068,   397.64,   401.34,     397.84,   401.55,     397.64,   401.34
2015, 10,   42292, 2015.7890,   398.43,   402.03,     398.24,   401.82,     398.43,   402.03
2015, 11,   42323, 2015.8740,   400.04,   402.17,     399.99,   402.10,     400.04,   402.17
2015, 12,   42353, 2015.9562,   401.57,   402.36,     401.60,   402.37,     401.57,   402.36
2016, 01,   42384, 2016.0410,   402.67,   402.56,     402.77,   402.65,     402.67,   402.56
2016, 02,   42415, 2016.1257,   404.04,   403.26,     403.71,   402.93,     404.04,   403.26
2016, 03,   42444, 2016.2049,   404.70,   403.02,     404.87,   403.17,     404.70,   403.02
2016, 04,   42475, 2016.2896,   407.14,   404.14,     406.44,   403.43,     407.14,   404.14
2016, 05,   42505, 2016.3716,   407.80,   404.28,     407.17,   403.66,     407.80,   404.28
2016, 06,   42536, 2016.4563,   406.04,   403.50,     406.41,   403.89,     406.04,   403.50
2016, 07,   42566, 2016.5383,   404.42,   403.82,     404.66,   404.11,     404.42,   403.82
2016, 08,   42597, 2016.6230,   402.03,   403.94,     402.39,   404.33,     402.03,   403.94
2016, 09,   42628, 2016.7077,   400.23,   403.95,     400.83,   404.56,     400.23,   403.95
2016, 10,   42658, 2016.7896,   401.52,   405.12,     401.20,   404.79,     401.52,   405.12
2016, 11,   42689, 2016.8743,   403.23,   405.36,     402.91,   405.02,     403.23,   405.36
2016, 12,   42719, 2016.9563,   404.36,   405.15,     404.46,   405.23,     404.36,   405.15
2017, 01,   42750, 2017.0411,   405.78,   405.67,     405.57,   405.45,     405.78,   405.67
2017, 02,   42781, 2017.1260,   406.48,   405.70,     406.46,   405.67,     406.48,   405.70
2017, 03,   42809, 2017.2027,   407.15,   405.50,     407.54,   405.86,     407.15,   405.50
2017, 04,   42840, 2017.2877,   409.81,   406.83,     409.07,   406.07,     409.81,   406.83
2017, 05,   42870, 2017.3699,   409.98,   406.46,     409.79,   406.27,     409.98,   406.46
2017, 06,   42901, 2017.4548,   409.13,   406.55,     409.02,   406.47,     409.13,   406.55
2017, 07,   42931, 2017.5370,   406.78,   406.15,     407.25,   406.66,     406.78,   406.15
2017, 08,   42962, 2017.6219,   404.94,   406.82,     404.94,   406.85,     404.94,   406.82
2017, 09,   42993, 2017.7068,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 10,   43023, 2017.7890,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 11,   43054, 2017.8740,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
2017, 12,   43084, 2017.9562,   -99.99,   -99.99,     -99.99,   -99.99,     -99.99,   -99.99
